Label,Sample,Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
Healthy,39,3,-51.76333732834874,-51.31579176411921,-51.80968767784446,-51.57448641461953,-51.35945088255354,-50.7562428960353,-51.20802953212796,-51.27651031001314,-50.1785260383877,-50.57376198270962,-51.13344866212632,-51.288810133171374,-51.62405774834212,-51.454313931575506,-52.126180080995894,-50.98480096872393,-51.97716881876501,-52.60517214685347,-51.91309534743189,-52.98572769696057,-53.85923292102032,-53.437753228806415,-55.14791487665771,-53.598902601622754,-52.58363675936138,-53.26909005589246,-53.705296365067056,-55.99398199887293,-56.27965996904854,-55.4658266378059,-53.98713281562843,-53.88188807471182,-54.617164052347825,-53.78327638712725,-53.58011282007113,-55.23392008275772,-57.66162188859033,-57.372960625498656,-57.10913431877353,-58.44639940495369,-56.32027414356066,-55.94572730715093,-57.58690950526022,-56.30771408524477,-55.734038903868736,-56.9335980860657,-57.274985429421925,-58.11041506413477,-58.302077743889626,-58.785582654852604,-59.30485892603734,-61.34164998233896
Healthy,39,2,-52.253801459444944,-52.15315554792802,-52.71645552138224,-52.38374164452992,-51.80196460501112,-51.490736869467156,-52.00558078016877,-51.96629837923542,-51.283908044301604,-51.3638554418062,-51.918294495580106,-51.78694964065034,-52.62009426632378,-52.55081571730244,-52.911038671745736,-51.71339813245889,-51.03415778822564,-51.908864343386476,-51.30224862054376,-51.71486445031958,-53.36556241848476,-52.858521986738694,-54.414638996334794,-54.462970767530614,-53.09121409494209,-53.91041868459084,-54.6582890209264,-55.397941007654474,-56.00207920079836,-54.95036191701875,-53.54299552784205,-53.1474898977458,-54.00217700303537,-52.911271876954125,-52.37708629635995,-53.463699997706456,-55.53676471304469,-58.00863479533541,-55.92702824721468,-57.03224003407301,-57.36720729534941,-55.50649636084363,-55.39804696855508,-54.89671393557079,-54.25203849498416,-55.016049841292805,-56.105947274719334,-56.10279976422797,-55.51902186431243,-55.534172499211095,-56.02619199040046,-57.22712142927914
Healthy,40,3,-52.69539631216749,-52.634195156392146,-53.375708663207384,-53.02788190932691,-52.65147296909668,-51.95858478346735,-52.289481934928624,-52.49897990596792,-51.62270910157456,-51.468574195260345,-52.221667069559025,-52.396191003447726,-52.087438541408815,-51.84366176603702,-52.90630040792589,-51.94302978164139,-53.233040199639674,-53.03451972765332,-52.632954976652755,-54.161542853331504,-54.19119485357594,-53.993493223307425,-56.42525346492455,-53.34444772620734,-52.3768042818826,-53.27006065867596,-53.80193712823982,-55.46977792023591,-56.122776817013964,-55.20669758690248,-53.1297174818977,-52.65235622444057,-53.33617058696856,-53.11273704131015,-53.147065079162516,-55.00684841505026,-57.71931760378318,-56.275582932672904,-55.88085226695496,-57.45571848871721,-57.05415318295135,-55.84882919055247,-56.0840748415848,-55.03104981554139,-54.806857776420365,-55.64164857215404,-56.52373432673143,-57.818677194729986,-58.721944424722714,-59.879674907180124,-61.50410018611848,-60.63603537882156
Healthy,40,2,-52.63545738979576,-52.325450833550576,-53.02515249293438,-52.796508346635264,-52.21041183081289,-51.73845088465751,-52.31551152165872,-52.07354203845626,-50.99962244084843,-51.438874478345156,-52.165124638373655,-52.19786180912081,-52.444552701887346,-51.678190273074065,-52.84589951961847,-52.54034641846726,-53.18817138564006,-53.220480603522475,-52.3294003710356,-51.89690415713514,-51.55049976396764,-52.12303057495258,-52.763726789755,-50.337341264486255,-49.57419690496961,-50.15806286783981,-51.02854530887343,-53.791332719707945,-54.16404743433279,-53.78468764162581,-52.75204081749279,-51.4021488885577,-51.50630199423185,-51.375831482782594,-51.455446492374925,-53.07711629882576,-55.334040486839804,-55.002791157356164,-54.28672325461775,-54.38241741292213,-55.66920993659076,-57.4939736049238,-56.18104581936579,-53.931079542684266,-53.653321718912316,-54.403741473025335,-55.06212989789311,-54.438742526031604,-53.96718765596998,-53.867336369465306,-54.756292340405295,-55.77797931653635
Healthy,40,1,-52.94860053233138,-52.719367746280774,-53.32601782518047,-52.83459069463391,-52.46079621535326,-51.898114782227644,-52.10969289192462,-52.42304223846358,-51.60377659964663,-51.25130657629689,-51.958892897011495,-52.21533601579629,-53.46757253655562,-52.472051697371896,-53.33982730691213,-52.344985278160365,-52.76041501738112,-53.31565078191775,-52.50487706293569,-53.0654976049926,-56.116292424839315,-56.76872877000319,-56.26533503962194,-53.76362560237506,-53.211749543060165,-54.229672006687686,-54.68964697569824,-56.455743783811265,-58.4998489595371,-56.46585213229406,-54.11991985087023,-53.48162894322094,-54.14579480467161,-54.65883762593444,-54.49579097693983,-55.6661879642152,-57.50798399435033,-58.580968154220244,-56.955403021410305,-58.143168849166436,-59.95914117637885,-57.20659142147393,-56.71620791838933,-57.113595752411186,-57.24667374708584,-57.06105332599591,-57.42527538212816,-58.922134998355304,-59.64337035887425,-60.761229530620454,-60.839049912625484,-60.0527793093497
Healthy,41,3,-55.36212873436695,-55.30334692614795,-56.40635830108698,-56.73410258239632,-55.500452543136554,-54.19169957615995,-53.93576515116402,-55.77291339860906,-53.89695595151138,-53.50919950691881,-55.86247266694642,-56.14988200298438,-57.515572348697894,-55.96843705639074,-54.60216420332374,-53.63232229397586,-53.41728399598898,-54.24942996781023,-54.17562968663432,-54.78780436222962,-58.37356880475018,-58.777059771828924,-57.989039716819335,-55.9251105593077,-54.85552066904786,-55.40540981271449,-55.484858114058895,-56.88308003056931,-59.98249018879001,-60.06396643048624,-58.173451420573855,-57.00390758298766,-57.05842624309186,-56.099621542579854,-54.915204291121626,-55.095978626292734,-56.3466139196338,-58.69028493583669,-58.62083392613924,-59.17082732035293,-61.85228753848007,-60.05354355068839,-57.61591595557349,-57.29146985724932,-57.217151367217056,-57.45152934411105,-58.09678409401908,-59.760694827094966,-62.93627100822745,-63.18907129981106,-62.429224776344114,-62.15822489023019
Healthy,41,2,-53.12944757812761,-52.864869848085874,-53.60472308067158,-53.35127116587088,-53.1215347426358,-52.12741754712969,-52.05219155971287,-52.98865357378257,-52.0713295863656,-51.55053905056775,-52.5260436990363,-52.504231736946906,-52.33835311564099,-51.60757385219485,-52.60898566645324,-53.428881218425985,-52.91230111847575,-53.902570712598404,-53.50331634052793,-53.0108588723025,-52.56718176243852,-53.08336512276156,-53.49021381708969,-51.53240763630975,-51.4077765043752,-52.313341098049015,-53.409364704519966,-56.11660810181297,-55.77541875741418,-55.66334544141883,-54.41641001694951,-53.591099508267284,-53.79991184513186,-52.47155580291329,-52.09865210021377,-52.977024076220175,-54.31206215070044,-57.750307936554734,-57.05863176802261,-56.919140402566114,-59.36137688581964,-58.88780106980583,-57.892635922099544,-55.832647607218426,-55.379217368689666,-56.17372371588948,-57.45688615868512,-56.92518664261493,-56.27654040188085,-55.34099926672808,-56.345006007340565,-59.416742056060286
Healthy,41,1,-54.34338571671507,-54.134339859532936,-54.79846534730606,-54.32994208709448,-54.99053208511406,-53.47923568565587,-52.989476066067624,-54.421762031850314,-53.05869272664418,-52.787318439035296,-53.844190800442355,-53.276636422295766,-55.29801404851415,-52.89215936876524,-53.1053136151612,-53.37121144760601,-52.58780819154282,-54.00663731757569,-53.56026478415022,-53.40046839609812,-54.812269850150976,-54.8091637702869,-56.86022204734715,-55.77489413704883,-54.15886520690841,-55.33521050791042,-55.81676342921505,-56.925812644223384,-57.654249438771956,-55.90259962903613,-54.691539648843104,-54.41048676112061,-54.921288434484126,-53.82410340555086,-53.58825688570465,-54.44574765401378,-56.8006112706476,-56.85287126042118,-55.5776522856476,-56.874540735812076,-56.70403192983227,-55.17150615582737,-55.97766258671428,-55.499545337910554,-54.91641473636151,-56.38524125345093,-57.14433389546379,-57.02758168933431,-56.97656287263218,-56.54115781685224,-56.85406594611045,-58.727221152604656
Healthy,41,3,-53.11209253889822,-52.74922935179406,-53.48096156320879,-53.772452420497515,-52.758932778171015,-52.14353534001552,-52.816945412178605,-52.92506288368985,-51.8806882151398,-51.633394330370066,-52.266837090085836,-52.276025626069725,-52.64318715202749,-52.83994493600894,-52.881093238081846,-52.163745953491926,-52.430199305835465,-54.00517348334719,-53.35425021958552,-53.53707042938068,-53.09988694565711,-53.29112712391399,-57.55070378657322,-54.66754659262268,-53.42963255149531,-53.311281683314355,-52.865059438820374,-54.65781161093524,-54.95521658699141,-54.0168125689319,-52.822639967343854,-52.75015272106123,-53.35861653912011,-52.30129696003794,-52.5061492090087,-55.766082682492495,-56.01267899828078,-54.45830724813738,-55.30246112579526,-56.98386657979082,-55.356022244277476,-54.33034314707082,-56.13354710610771,-54.44715738444388,-54.078947741221754,-55.264212617808326,-56.5314907519965,-56.607307467867265,-56.69811795793799,-58.571400338145345,-57.61864282276352,-57.724671705971815
Healthy,41,2,-53.05294620068337,-53.030765735102385,-53.63922926865159,-53.20250461243188,-52.53038942253107,-52.0077017444983,-52.15351751971963,-52.90353448506028,-51.38231995197684,-50.946858034274925,-52.144143787060216,-52.248934067673936,-52.308451930699476,-52.33653474424938,-53.477153244744414,-52.45244505989889,-53.24268762579683,-53.4850330857189,-52.96846359301811,-54.170336965393766,-54.08600171357671,-53.20967500156279,-56.49619245060041,-53.45506216854082,-52.59539682352053,-53.27820356505769,-53.53164552480672,-55.318853421332406,-55.21374282361958,-54.66866890603598,-53.17700889878221,-53.193612336393635,-53.36316925498945,-52.90251670110357,-53.654772015538796,-56.0281382118895,-55.709431980939144,-55.76144412908587,-56.43978635263554,-57.84460368345948,-56.91647707337555,-55.680448927190625,-56.889114015288214,-56.395296106503295,-55.32862025715602,-55.80700045406595,-56.31638527230222,-57.050350689912705,-57.36355637716821,-58.31724897532155,-58.714963783999494,-58.482812402996736
Healthy,41,1,-51.866555200655085,-51.834861771137504,-52.61642053018316,-52.57622939746853,-51.87274657311779,-51.165905693521495,-51.716442307467496,-52.66420455804851,-51.47101232996331,-51.08809923524625,-51.53597678911689,-51.26534718340202,-51.24862325732282,-51.017803350805416,-51.61800790640718,-51.90681151334129,-52.04354502912275,-53.54720886274972,-52.246651452741695,-51.126691632106976,-50.86759043471666,-51.540493698131286,-51.85869200574001,-49.49825516069677,-48.899359118788524,-49.888798011697624,-50.82727302665215,-53.165179408661096,-54.2954293232402,-53.4901366614135,-52.1071777223105,-51.68524717055327,-51.667284002751686,-51.47671727552427,-51.6573349570751,-53.25705441577013,-54.55602093669597,-54.37589224757296,-54.95773601925979,-56.0354122487193,-55.416091306836954,-55.16927109409888,-55.04007763184063,-53.66673318204405,-53.88989335840746,-53.48217262026247,-52.29442326946432,-51.980859082038606,-51.95852145883031,-52.45721482498386,-53.39133971641107,-54.14515978649766
Healthy,43,1,-52.071706753787915,-52.01898576969075,-52.21036141088494,-51.867220550938306,-51.960393783848616,-51.16365103538036,-51.36609241732047,-51.74750432304589,-51.34829340498466,-51.080856377927965,-51.31581947438932,-51.83319223547663,-53.07806236548221,-51.70405512346058,-51.318065746502796,-51.29899274533464,-51.195065486412304,-52.73294646551218,-51.69320512606617,-51.673102896326846,-52.28501604120111,-52.37972539195391,-53.75419364174854,-52.27225801093644,-51.01378608862228,-51.17001152487303,-51.111026206102935,-52.49942558770414,-53.534050204198024,-54.020185039634526,-53.22323676648077,-52.434653897259736,-52.61234260966874,-51.92557787234574,-51.74307289485906,-53.05084851516789,-55.22449272614192,-55.15834934227455,-54.317061679257044,-54.60245212663635,-54.28063486427749,-53.77520573063664,-55.818361921264284,-56.24506951346885,-55.2470947422594,-56.411971311996695,-57.64972620260658,-56.14547747682004,-55.85987407580135,-55.96110947405825,-56.366125796843235,-57.24887977312658
Healthy,43,2,-52.74783739208285,-52.695617531420346,-53.32698032958718,-52.93010211873471,-52.65883833101811,-51.579709095693936,-51.8471034227299,-52.07174246679659,-51.87668445460894,-51.32657611693055,-51.790958709351116,-52.150866429723955,-53.98701402580279,-52.983685266823066,-52.06712301002304,-51.42251820188158,-51.04119789572386,-52.71484632922331,-51.46414633906992,-52.36204238483812,-54.381186858463984,-54.48627415239349,-55.08137972174667,-53.17886384345654,-52.97706855057059,-53.48585379032903,-53.28598617002494,-54.12697165832219,-55.6877812398118,-54.77895811012617,-53.37568373193933,-52.323426634326324,-53.1126819518997,-52.5542744462978,-51.60141905354163,-53.15237802437457,-55.631561203844996,-56.63220961257798,-54.06984347998065,-55.538196795112725,-56.8437414839665,-54.38402214092172,-55.28054589821909,-54.96931906341847,-53.96008978468403,-53.76856251112695,-55.24986021295792,-55.53746742487161,-55.20727517688297,-55.54950416363602,-56.74810114173738,-58.764578896277165
Healthy,43,3,-51.42575052170706,-51.35200717886676,-52.08810916068679,-51.363907731290695,-51.58056238644069,-50.81347140220594,-51.03229423890127,-51.40103934086146,-50.867433629269414,-50.07195966933409,-50.461643397474546,-51.14666180747284,-51.89160661317537,-51.31033201864477,-50.66136734085138,-50.36591609144709,-50.61093656922637,-51.571310720576534,-51.22182288328108,-51.276200129996845,-51.76471541037734,-51.8348188251247,-52.74298316975639,-50.78230836796976,-50.23442369025618,-50.88049559413189,-51.08317819848225,-52.56785206359364,-53.00158741929094,-52.91339190473327,-51.382190101876894,-50.886288881172455,-51.70717689756977,-50.72877515322786,-50.34379048123908,-51.92841259253602,-54.40861377996668,-54.71417768109618,-53.769631321513636,-54.49422619436923,-54.70652017022803,-53.79426804575198,-54.76834412501446,-52.86001580230326,-52.19653310204224,-53.20053168145285,-54.691594400763776,-54.73524683603561,-54.305315107215804,-55.34970890957544,-55.84112897092162,-56.912811659704815
Healthy,43,3,-53.9327082677771,-53.67492174484907,-54.08706913875679,-53.65627306562413,-54.04425648662195,-53.06321607738401,-53.04868957688207,-53.347552911973324,-52.595618012943326,-52.79440863069159,-52.82187157756969,-53.22557913363214,-54.56593392244927,-53.48897704088495,-53.5098256450042,-53.31402699372249,-53.29858749583798,-53.71858702681613,-53.070131371206124,-53.03224526742156,-53.99577287413298,-54.25434766971009,-57.013683013309034,-55.203706693366144,-53.27075022188553,-53.91848373036282,-54.14756986971468,-54.59346550208877,-56.40124845775661,-55.38504957773904,-54.29525733869443,-54.49459054235624,-54.64903673622935,-53.67751196071307,-53.65446114015895,-56.06812648246862,-58.94701434608429,-56.66253335833585,-56.08658206801566,-57.38473417147044,-56.04832762768699,-55.3720812053919,-56.382145598962595,-55.024149675782404,-54.779934348694084,-55.90895578748126,-56.97318365957475,-57.48657530576385,-57.80060451555815,-57.835463629102144,-58.04795190328086,-59.765218634537916
Healthy,43,2,-54.56666746776904,-55.173103075740215,-56.647396921512716,-56.61581016572174,-55.52780430632105,-53.09270060910669,-52.86271891881678,-52.74244711971231,-52.247050748882415,-52.94186392936696,-53.46999947987876,-55.28727047533528,-57.3559270659964,-55.56697716007208,-54.83686224500473,-53.45168354976061,-53.22587098656592,-53.182915609372515,-53.1282735079078,-54.306757394866366,-57.95906116745104,-59.775367146018425,-59.261647524581484,-56.56434656471072,-54.86621966811513,-55.404445161663176,-55.876400941227146,-57.037342208649235,-59.09037230172694,-60.319679998354864,-59.83038748081884,-59.743597151983174,-58.089870490972395,-55.969102578335104,-55.51612701498777,-57.472058796762894,-61.382307988936766,-59.59138311251506,-59.73819754289746,-61.1086054582907,-60.02692167930256,-58.357057613532305,-57.69057627221527,-56.8275943164624,-56.62948824511459,-57.54988719257419,-58.77870707643502,-60.46349355274438,-62.68072562225966,-63.59271137259916,-61.984841221860975,-62.34400464161589
